Name,Confidence,Brightness,FaceArea,EyesDistance,MouthDistance,EyesOpen,Eyeglass,Gender,Moustache,Beard,Sharpness,MatchScore
S01_1612.pgm,0,0,0,0,0,,,0,0,0,106.7824176,0.213
S01_1613.pgm,0,0,0,0,0,,,0,0,0,85.79814476,0.177
S01_1616.pgm,0,0,0,0,0,,,0,0,0,66.91975568,0.142
S01_1618.pgm,0,0,0,0,0,,,0,0,0,134.3830438,0.14
S01_1619.pgm,99.96907806,30.63115692,0.791073402,0.272699868,0.19447365,0,,0,0,0,36.67536558,3
S01_162.pgm,91.14017487,25.1704483,0.92455616,0.345029003,0.22351036,1,0,0,0,0,51.87674533,1.334
S01_1620.pgm,99.95276642,31.36815453,0.762823036,0.30587451,0.254175893,0,0,0,0,0,31.89876302,0.727
S01_1621.pgm,99.92971802,29.27880287,0.827092619,0.325745746,0.251670458,,1,0,0,0,47.23442544,0.232
S01_1622.pgm,99.9519577,31.03024292,0.791073402,0.318112503,0.256332419,,,0,0,0,147.5274172,3
S01_1623.pgm,99.98282623,29.3901062,0.849114955,0.332590546,0.28027279,,0,0,0,0,73.3969112,0.052
S01_1625.pgm,0,0,0,0,0,,,0,0,0,61.99775779,3
S01_1627.pgm,99.72444916,27.14703369,0.893994514,0.343057213,0.276349946,,0,0,0,0,151.8616446,3
S01_1628.pgm,99.93675995,27.11996651,0.863946397,0.332004244,0.262667419,,0,0,0,0,68.90072066,3
S01_1629.pgm,99.68136597,29.04115295,0.849114955,0.346028269,0.278124285,,0,0,0,0,51.56653717,0.994
S01_163.pgm,0,0,0,0,0,,,0,0,0,95.98677868,1.211
S01_1630.pgm,99.7292099,23.80804062,1.019323299,0.37637856,0.320075162,1,1,0,0,0,201.5486868,0.233
S01_1631.pgm,99.84434509,28.78570557,1.035567139,0.326690102,0.262595001,,,0,0,0,261.2432046,3
S01_1632.pgm,99.77255249,34.61314011,0.87890625,0.285033835,0.202315801,,1,0,0,0,41.87809075,0.299
S01_1633.pgm,97.99729156,30.54069519,0.987220609,0.32288554,0.260073418,,,0,0,0,99.7316992,0.924
S01_1634.pgm,99.94404602,37.70527649,0.819837411,0.318539842,0.28203293,1,,0,0,0,377.2086238,0.207
S01_1635.pgm,99.62182617,25.86159706,0.849114955,0.319358783,0.266993846,,,0,0,0,207.1880696,0.048
S01_1636.pgm,99.54161072,25.80045128,0.87890625,0.324759113,0.262433567,,,0,0,0,49.35421169,0.427
S01_1637.pgm,0,0,0,0,0,,,0,0,0,112.7957882,3
S01_1638.pgm,0,0,0,0,0,,,0,0,0,120.997666,3
S01_1639.pgm,0,0,0,0,0,,,0,0,0,124.940771,3
S01_1640.pgm,0,0,0,0,0,,,0,0,0,123.1728922,3
S01_1641.pgm,0,0,0,0,0,,,0,0,0,118.6206298,3
S01_1642.pgm,0,0,0,0,0,,,0,0,0,111.8814971,3
S01_1643.pgm,0,0,0,0,0,,,0,0,0,132.5403202,3
S01_1644.pgm,90.85751343,28.65122223,0.748890572,0.235979986,0.211260849,1,0,0,0,0,88.86126252,0.337
S01_1645.pgm,0,0,0,0,0,,,0,0,0,144.2740962,3
S01_1646.pgm,0,0,0,0,0,,,0,0,0,154.5125566,3
S01_1647.pgm,0,0,0,0,0,,,0,0,0,144.7912422,3
S01_1648.pgm,0,0,0,0,0,,,0,0,0,149.4780981,3
S01_1649.pgm,0,0,0,0,0,,,0,0,0,125.3898366,3
S01_1650.pgm,0,0,0,0,0,,,0,0,0,158.3215982,3
S01_1651.pgm,99.98991394,32.1560173,0.819837411,0.290553294,0.199859646,,,0,0,0,248.2312146,3
S01_1652.pgm,99.97975922,32.28839111,0.834412033,0.314280951,0.234925252,1,1,0,0,0,144.9764675,3
S01_1653.pgm,85.31591034,32.5147438,0.805391201,0.311964616,0.229055268,,,0,0,0,201.2277086,3
S01_1654.pgm,99.98934937,38.1597023,0.72141067,0.292040014,0.232753746,1,,0,0,0,64.05121961,3
S01_1655.pgm,99.99282837,40.04255676,0.735086416,0.299617885,0.232792497,1,,0,0,0,431.2662511,0.341
S01_1656.pgm,99.95476532,30.76603317,0.893994514,0.320411161,0.231157055,,,0,0,0,77.88003595,0.512
S01_1657.pgm,0,0,0,0,0,,,0,0,0,202.26227,3
S01_1658.pgm,0,0,0,0,0,,,0,0,0,185.1154309,3
S01_1659.pgm,0,0,0,0,0,,,0,0,0,171.3200275,3
S01_1660.pgm,0,0,0,0,0,,,0,0,0,208.0396983,3
S01_1661.pgm,0,0,0,0,0,,,0,0,0,238.0946493,3
S01_1662.pgm,0,0,0,0,0,,,0,0,0,242.3200407,3
S01_1663.pgm,0,0,0,0,0,,,0,0,0,251.9702631,3
S01_1664.pgm,95.18741608,27.54006386,0.819837411,0.308251866,0.210725199,1,,0,0,0,497.0932956,3
S01_1665.pgm,96.29238892,26.89398003,0.834412033,0.305806093,0.242573376,,,0,0,0,199.3131467,3
S01_1666.pgm,0,0,0,0,0,,,0,0,0,193.0396208,3
S01_1667.pgm,0,0,0,0,0,,,0,0,0,152.4835424,3
S01_1668.pgm,0,0,0,0,0,,,0,0,0,166.8211397,3
S01_1669.pgm,99.9872818,26.62216759,0.805391201,0.307598192,0.225117478,0,,0,0,0,191.0105865,3
S01_1670.pgm,99.99571228,27.75019646,0.776884013,0.294918111,0.21328921,1,,0,0,0,258.3181678,3
S01_1671.pgm,0,0,0,0,0,,,0,0,0,204.6895242,3
S01_1672.pgm,98.75289917,31.20849419,0.72141067,0.299287983,0.225472286,1,,0,0,0,136.5033221,0.2
S01_1673.pgm,99.19434357,23.42036057,0.819837411,0.30902211,0.199478381,,,0,0,0,18.75367337,0.517
S01_1674.pgm,98.84122467,25.18610954,0.819837411,0.318276932,0.19213678,,,0,0,0,98.84922503,0.101
S01_1675.pgm,0,0,0,0,0,,,0,0,0,267.4630079,3
S01_1676.pgm,96.6340332,23.68794632,0.72141067,0.298733522,0.208273129,,,0,0,0,122.5840816,3
S01_1677.pgm,97.15846252,22.79841232,0.707863335,0.279531129,0.196549858,,0,0,0,0,507.8812996,0.863
S01_1678.pgm,0,0,0,0,0,,,0,0,0,207.3838501,3
S01_1679.pgm,0,0,0,0,0,,,0,0,0,150.7529108,3
S01_1680.pgm,0,0,0,0,0,,,0,0,0,141.5518181,3
S01_1681.pgm,0,0,0,0,0,,,0,0,0,112.1359592,3
S01_1682.pgm,0,0,0,0,0,,,0,0,0,91.58696662,3
S01_1683.pgm,0,0,0,0,0,,,0,0,0,91.92631997,3
S01_1684.pgm,0,0,0,0,0,,,0,0,0,86.71391832,3
S01_1685.pgm,0,0,0,0,0,,,0,0,0,89.95890257,3
S01_1686.pgm,0,0,0,0,0,,,0,0,0,85.9847282,3
S01_1687.pgm,0,0,0,0,0,,,0,0,0,73.57458327,3
S01_1688.pgm,0,0,0,0,0,,,0,0,0,49.18048744,3
S01_1690.pgm,0,0,0,0,0,,,0,0,0,42.91047499,1.217
S01_1699.pgm,99.9963913,31.99503136,1.011233361,0.329062343,0.206607468,,1,0,0,0,123.3625782,0.517
S01_172.pgm,99.87739563,30.17963219,1.003207629,0.341630089,0.221422307,1,0,0,0,0,138.3397684,3
S01_1723.pgm,99.95001221,26.21068954,0.762823036,0.300886555,0.221519026,,,0,0,0,194.4269488,0.528
S01_1726.pgm,0,0,0,0,0,,,0,0,0,350.9394217,3
S01_1727.pgm,0,0,0,0,0,,,0,0,0,338.4691395,3
S01_1728.pgm,99.87874603,22.36313629,0.72141067,0.328720496,0.263660022,,1,0,0,0,44.35662314,0.88
S01_1729.pgm,95.59934998,21.18590546,0.769821422,0.313909864,0.242320387,,0,0,0,0,267.8918517,3
S01_173.pgm,0,0,0,0,0,,,0,0,0,123.9431211,0.12
S01_1734.pgm,99.81033325,24.56970978,0.834412033,0.340094936,0.232000341,1,0,0,0,0,142.7544622,0.078
S01_174.pgm,0,0,0,0,0,,,0,0,0,119.1691597,0.133
S01_1747.pgm,0,0,0,0,0,,,0,0,0,119.2814937,0.124
S01_1748.pgm,0,0,0,0,0,,,0,0,0,126.2337709,0.148
S01_1749.pgm,0,0,0,0,0,,,0,0,0,146.138698,0.142
S01_175.pgm,0,0,0,0,0,,,0,0,0,112.6238601,0.122
S01_1750.pgm,0,0,0,0,0,,,0,0,0,163.208967,0.128
S01_1751.pgm,0,0,0,0,0,,,0,0,0,193.5905862,0.132
S01_1752.pgm,0,0,0,0,0,,,0,0,0,217.3445184,0.136
S01_1753.pgm,99.87171173,30.40052032,0.87890625,0.324467648,0.229649995,1,0,0,0,0,240.4089776,3
S01_1754.pgm,99.85900116,29.17673492,0.87890625,0.321356345,0.2292259,0,1,0,0,0,112.994909,0.499
S01_1755.pgm,0,0,0,0,0,,,0,0,0,248.4151385,0.13
S01_1757.pgm,99.93693542,30.22415924,0.834412033,0.318322374,0.257598174,1,1,0,0,0,227.4877225,0.535
S01_176.pgm,0,0,0,0,0,,,0,0,0,121.2839592,0.081
S01_1762.pgm,0,0,0,0,0,,,0,0,0,246.048787,0.323
S01_1763.pgm,99.79994965,25.5066433,0.955631563,0.34101186,0.244374652,,1,0,0,0,124.142926,3
S01_177.pgm,0,0,0,0,0,,,0,0,0,123.3142209,0.129
S01_1779.pgm,99.92181396,26.20638084,0.735086416,0.301242325,0.223466973,,0,0,0,0,190.0917969,3
S01_1780.pgm,0,0,0,0,0,,,0,0,0,272.7114437,0.498
S01_1781.pgm,0,0,0,0,0,,,0,0,0,287.0486676,3
S01_1782.pgm,99.91223145,30.37886238,0.707863335,0.327707224,0.25158406,,,0,0,0,124.5760969,0.067
S01_1783.pgm,99.69834137,30.2095108,0.694444411,0.326693358,0.255444609,,0,0,0,0,55.40549153,0.843
S01_1784.pgm,99.52947235,26.79715157,0.791073402,0.335896863,0.265323052,,1,0,0,0,248.364789,3
S01_1785.pgm,0,0,0,0,0,,,0,0,0,162.3988368,3
S01_1786.pgm,0,0,0,0,0,,,0,0,0,187.4072587,3
S01_1787.pgm,0,0,0,0,0,,,0,0,0,173.5584157,3
S01_1788.pgm,99.83800507,27.57202911,0.748890572,0.322931628,0.243984153,,0,0,0,0,179.9634666,3
S01_1789.pgm,99.94932556,26.41285133,0.748890572,0.302283088,0.216267678,,0,0,0,0,64.35225532,0.328
S01_179.pgm,0,0,0,0,0,,,0,0,0,86.85340795,0.1
S01_1793.pgm,0,0,0,0,0,,,0,0,0,113.4614577,0.356
S01_180.pgm,0,0,0,0,0,,,0,0,0,77.93634107,0.122
S01_181.pgm,0,0,0,0,0,,,0,0,0,64.32412379,0.106
S01_1810.pgm,0,0,0,0,0,,,0,0,0,48.26934041,0.577
S01_1811.pgm,0,0,0,0,0,,,0,0,0,50.15311939,3
S01_1815.pgm,0,0,0,0,0,,,0,0,0,58.56308544,0.604
S01_1816.pgm,99.97686768,33.41540527,0.834412033,0.323324814,0.271950334,1,,0,0,0,427.5188598,0.257
S01_1817.pgm,98.33267975,26.34939766,0.92455616,0.297443724,0.228874036,0,,0,0,0,71.10460737,1.024
S01_1818.pgm,99.96124268,31.41628838,0.812582203,0.291634352,0.219937033,0,,0,0,0,105.2748615,0.085
S01_1819.pgm,98.37654877,24.70824814,0.893994514,0.310837054,0.240616798,1,,0,0,0,330.3650889,0.101
S01_182.pgm,0,0,0,0,0,,,0,0,0,70.27231908,0.077
S01_1821.pgm,93.09350586,28.28587532,0.735086416,0.29963274,0.242514477,,1,0,0,0,180.2270982,3
S01_1822.pgm,0,0,0,0,0,,,0,0,0,102.8344054,3
S01_1823.pgm,0,0,0,0,0,,,0,0,0,116.5016892,3
S01_1824.pgm,0,0,0,0,0,,,0,0,0,121.3483043,3
S01_1825.pgm,0,0,0,0,0,,,0,0,0,99.89605256,3
S01_1826.pgm,0,0,0,0,0,,,0,0,0,102.8066399,3
S01_1827.pgm,0,0,0,0,0,,,0,0,0,94.1966027,3
S01_1828.pgm,0,0,0,0,0,,,0,0,0,73.6659105,3
S01_1829.pgm,0,0,0,0,0,,,0,0,0,70.13453655,3
S01_183.pgm,99.83415222,37.27385712,1.019323299,0.337644479,0.222362352,1,1,0,0,0,65.06658366,0.844
S01_1830.pgm,0,0,0,0,0,,,0,0,0,78.26131862,3
S01_1831.pgm,0,0,0,0,0,,,0,0,0,65.04038058,3
S01_1832.pgm,0,0,0,0,0,,,0,0,0,76.80380361,3
S01_1833.pgm,0,0,0,0,0,,,0,0,0,61.29161655,3
S01_1834.pgm,0,0,0,0,0,,,0,0,0,70.77008014,3
S01_1835.pgm,0,0,0,0,0,,,0,0,0,71.90088903,3
S01_1836.pgm,0,0,0,0,0,,,0,0,0,69.67408525,3
S01_1837.pgm,0,0,0,0,0,,,0,0,0,79.30699486,3
S01_1838.pgm,0,0,0,0,0,,,0,0,0,77.21300326,3
S01_1839.pgm,0,0,0,0,0,,,0,0,0,58.05354562,3
S01_184.pgm,99.88663483,46.06347656,0.901570749,0.329273366,0.221343411,1,1,0,0,0,286.5380859,3
S01_1840.pgm,0,0,0,0,0,,,0,0,0,52.41700909,3
S01_1841.pgm,0,0,0,0,0,,,0,0,0,42.717046,1.457
S01_1842.pgm,0,0,0,0,0,,,0,0,0,41.83386909,1.001
S01_185.pgm,99.89527893,44.88331604,0.87890625,0.336148608,0.222485939,1,1,0,0,0,67.47957126,3
S01_1851.pgm,0,0,0,0,0,,,0,0,0,210.2547012,0.118
S01_1852.pgm,0,0,0,0,0,,,0,0,0,28.36929868,1.76
S01_1853.pgm,0,0,0,0,0,,,0,0,0,33.24315633,1.295
S01_1854.pgm,0,0,0,0,0,,,0,0,0,30.39256791,0.633
S01_1857.pgm,96.05237579,41.47537613,1.051939633,0.320490016,0.218092592,1,1,0,0,0,506.2034584,3
S01_1858.pgm,0,0,0,0,0,,,0,0,0,47.32271882,0.135
S01_186.pgm,0,0,0,0,0,,,0,0,0,138.9805399,0.072
S01_1860.pgm,99.97576141,50.83965683,0.819837411,0.294910737,0.200181508,,1,0,0,0,88.27038121,3
S01_1861.pgm,99.98204041,44.46848679,0.92455616,0.298643243,0.194514872,1,0,0,0,0,161.1546588,3
S01_1866.pgm,0,0,0,0,0,,,0,0,0,89.90442374,0.968
S01_1867.pgm,0,0,0,0,0,,,0,0,0,87.88985622,0.915
S01_1868.pgm,0,0,0,0,0,,,0,0,0,110.5767581,0.944
S01_187.pgm,95.95845032,47.91106796,0.791073402,0.338195386,0.228249758,1,0,0,0,0,69.86556327,0.929
S01_1875.pgm,0,0,0,0,0,,,0,0,0,30.21976545,0.895
S01_1877.pgm,99.9787674,43.82792282,0.909211189,0.32486287,0.24732308,0,1,0,0,0,107.1671595,3
S01_188.pgm,92.31655121,43.55464554,0.849114955,0.337309488,0.226800966,1,0,0,0,0,166.0340499,0.353
S01_1884.pgm,99.96968842,50.1171875,0.805391201,0.307590608,0.223867626,1,0,0,0,0,178.3808102,3
S01_1886.pgm,99.95552826,41.46194077,1.027413117,0.32849468,0.264601164,,,0,0,0,92.10683751,0.051
S01_1887.pgm,99.99001312,46.15467072,0.909211189,0.311023664,0.232461804,1,0,0,0,0,193.3447876,3
S01_1888.pgm,99.96784973,45.49965668,0.893994514,0.304247682,0.200155259,1,0,0,0,0,219.0288724,3
S01_189.pgm,99.85767365,37.94196701,0.987220609,0.343434638,0.225358445,1,0,0,0,0,23.62090382,0.294
S01_1892.pgm,99.98171234,48.70859146,0.72141067,0.283261522,0.22134591,1,1,0,0,0,262.7160194,0.054
S01_1893.pgm,99.99156189,50.38737106,0.681153997,0.283831855,0.236533574,,0,0,0,0,176.7976796,3
S01_1898.pgm,99.95291901,36.10316086,0.834412033,0.318303522,0.227320748,,,0,0,0,157.8536332,0.739
S01_1899.pgm,99.96266937,35.49661636,0.805391201,0.309111844,0.237537819,,,0,0,0,309.0256076,3
S01_190.pgm,99.87563324,36.6129837,1.019323299,0.336873352,0.234219605,0,1,0,0,0,199.7048704,0.888
S01_1904.pgm,0,0,0,0,0,,,0,0,0,87.97585324,0.989
S01_1905.pgm,0,0,0,0,0,,,0,0,0,66.77000069,0.795
S01_1906.pgm,0,0,0,0,0,,,0,0,0,68.17323886,1.285
S01_1907.pgm,0,0,0,0,0,,,0,0,0,56.07018015,0.911
S01_191.pgm,99.91171265,36.82289505,1.019323299,0.34541283,0.224950033,1,0,0,0,0,372.1072243,0.391
S01_192.pgm,99.96385193,34.28437805,1.085069362,0.351102832,0.230792118,1,1,0,0,0,70.61806742,0.64
S01_1920.pgm,99.98926544,37.86141586,1.051939633,0.326722558,0.185309514,,1,0,0,0,105.4915545,0.634
S01_1921.pgm,0,0,0,0,0,,,0,0,0,26.15869723,3
S01_1922.pgm,0,0,0,0,0,,,0,0,0,22.83254071,3
S01_1923.pgm,0,0,0,0,0,,,0,0,0,24.31155225,3
S01_1924.pgm,0,0,0,0,0,,,0,0,0,23.82212395,3
S01_1925.pgm,98.58426666,40.20455551,0.591715998,0.323203013,0.210246693,,1,0,0,0,159.3293397,0.999
S01_1926.pgm,99.64659882,43.87030792,0.591715998,0.329340023,0.211511079,,0,0,0,0,50.41220314,0.638
S01_1927.pgm,97.50749207,44.73080444,0.573353259,0.309388471,0.216560864,,,0,0,0,83.31929958,0.379
S01_1928.pgm,97.09128571,44.26074982,0.642052921,0.318072484,0.192040188,,,0,0,0,24.9404651,1.87
S01_1929.pgm,98.95582581,44.07337189,0.604107636,0.289045581,0.195639694,,1,0,0,0,60.02268982,0.352
S01_193.pgm,0,0,0,0,0,,,0,0,0,115.2751188,0.068
S01_1930.pgm,98.97134399,52.41898727,0.57945277,0.31164298,0.195643776,,0,0,0,0,27.67867184,0.576
S01_1931.pgm,99.31980133,50.67951584,0.616627591,0.338336236,0.243016755,,1,0,0,0,53.36342291,0.182
S01_1932.pgm,99.32952881,47.41718292,0.604107636,0.328205108,0.217192459,1,1,0,0,0,104.1263496,0.134
S01_1933.pgm,99.53781128,41.28090286,0.667991894,0.342581946,0.257337381,0,0,0,0,0,249.7105178,3
S01_1934.pgm,99.32720184,43.62775803,0.707863335,0.348500446,0.227399939,,0,0,0,0,183.63195,0.419
S01_1935.pgm,0,0,0,0,0,,,0,0,0,38.10755449,1.537
S01_1936.pgm,99.86960602,42.64871979,0.694444411,0.346946248,0.228573982,0,0,0,0,0,36.00992669,1.57
S01_1937.pgm,99.37718964,41.7899704,0.707863335,0.323646938,0.205820442,0,1,0,0,0,180.3309593,0.487
S01_1938.pgm,99.77082825,42.20116425,0.72141067,0.330350695,0.211824039,1,0,0,0,0,172.4084213,0.093
S01_1939.pgm,99.77848053,43.94289017,0.834412033,0.34974858,0.235010579,1,0,0,0,0,47.75225405,0.545
S01_194.pgm,99.95378876,33.32806396,1.051939633,0.335219121,0.235716479,1,1,0,0,0,168.8626481,3
S01_1940.pgm,99.78479767,45.76454163,0.735086416,0.344914513,0.228181158,1,0,0,0,0,238.9842325,3
S01_1941.pgm,99.94568634,41.8117981,0.748890572,0.336027095,0.223217636,1,0,0,0,0,241.2535986,0.09
S01_1942.pgm,99.90472412,41.6837883,0.694444411,0.292393524,0.233506209,0,1,0,0,0,28.03659095,1.439
S01_1943.pgm,99.83856964,47.23893356,0.681153997,0.297351187,0.229561772,1,0,0,0,0,183.8196968,0.389
S01_1944.pgm,99.95044708,45.71060944,0.707863335,0.326248181,0.235373368,1,0,0,0,0,29.88321709,0.913
S01_1945.pgm,99.92488861,41.32506561,0.776884013,0.321213897,0.242232216,1,0,0,0,0,93.72205927,3
S01_1946.pgm,99.8717041,45.26406479,0.694444411,0.297132828,0.21631701,0,1,0,0,0,93.96636958,0.422
S01_195.pgm,99.98264313,33.84941101,1.051939633,0.337064341,0.245956764,0,0,0,0,0,107.5956278,0.064
S01_1951.pgm,99.95629883,48.60427094,0.748890572,0.342988717,0.228533108,1,1,0,0,0,326.6823191,0.196
S01_1957.pgm,99.96630859,42.54921722,0.849114955,0.329944768,0.235916745,1,0,0,0,0,49.59393946,0.059
S01_196.pgm,99.99407196,33.63364792,1.085069362,0.341754385,0.245686782,1,1,0,0,0,878.2433467,0.455
S01_197.pgm,99.98899841,36.0705719,0.995182017,0.334369603,0.243526661,,0,0,0,0,114.6965806,0.555
S01_1970.pgm,99.91372681,34.55342865,0.748890572,0.306202436,0.221725864,,0,0,0,0,65.21289739,0.869
S01_1971.pgm,99.94465637,39.05746078,0.654958202,0.312022264,0.224777343,,,0,0,0,329.2173202,0.133
S01_1972.pgm,99.84918213,37.28492737,0.72141067,0.311569064,0.21456568,1,,0,0,0,277.5485617,3
S01_1973.pgm,0,0,0,0,0,,,0,0,0,159.9212217,1.496
S01_1974.pgm,0,0,0,0,0,,,0,0,0,132.103719,1.493
S01_1975.pgm,0,0,0,0,0,,,0,0,0,126.8523153,1.503
S01_1976.pgm,0,0,0,0,0,,,0,0,0,121.9143213,1.423
S01_1977.pgm,0,0,0,0,0,,,0,0,0,122.2672325,1.434
S01_1978.pgm,0,0,0,0,0,,,0,0,0,114.0220795,0.924
S01_1979.pgm,0,0,0,0,0,,,0,0,0,100.9601753,0.905
S01_1996.pgm,99.99674225,42.00716782,0.849114955,0.344465505,0.251901803,,0,0,0,0,92.96404912,0.987
S01_2.pgm,0,0,0,0,0,,,0,0,0,149.8410028,0.983
S01_200.pgm,99.03384399,47.07417297,0.707863335,0.321851747,0.234234365,0,0,0,0,0,234.2598732,3
S01_2002.pgm,99.96775055,36.42096329,0.955631563,0.353436979,0.254377705,,0,0,0,0,33.73941971,0.312
S01_2004.pgm,99.84175873,35.88792801,1.003207629,0.341461777,0.244246296,,0,0,0,0,279.9169823,0.099
S01_2005.pgm,99.9775238,42.9088707,0.893994514,0.319574758,0.213897128,1,0,0,0,0,81.73045772,3
S01_2006.pgm,0,0,0,0,0,,,0,0,0,33.88475883,0.93
S01_2011.pgm,99.90016174,43.39062119,0.863946397,0.335475418,0.229938788,1,1,0,0,0,67.57257493,0.291
S01_2017.pgm,99.97042084,40.41485596,0.909211189,0.310513917,0.236459852,,1,0,0,0,305.1453535,0.083
S01_2018.pgm,99.99372864,35.84599304,0.987220609,0.341288919,0.230560687,1,0,0,0,0,46.15342863,0.511
S01_2019.pgm,0,0,0,0,0,,,0,0,0,120.4871508,0.388
S01_2025.pgm,99.97854614,29.65107536,1.003207629,0.345189049,0.23843046,1,0,0,0,0,539.2638591,0.089
S01_2026.pgm,99.98495483,31.40254402,0.92455616,0.347958243,0.261470731,1,1,0,0,0,340.6048199,3
S01_2027.pgm,99.95723724,30.1869545,0.92455616,0.32841749,0.243625464,1,1,0,0,0,64.95511354,0.937
S01_2029.pgm,99.99031067,33.66023254,0.748890572,0.297272105,0.224507234,,,0,0,0,374.1269598,0.952
S01_2030.pgm,99.95045471,27.05924606,0.955631563,0.331943456,0.25508437,,,0,0,0,167.8791684,0.14
S01_2031.pgm,99.92079926,33.51091003,0.776884013,0.305363629,0.218770281,,,0,0,0,156.4296146,0.184
S01_2032.pgm,99.4839325,30.00197029,0.87890625,0.331191219,0.266284219,1,0,0,0,0,987.9686991,0.137
S01_2033.pgm,0,0,0,0,0,,,0,0,0,79.27483197,0.923
S01_2034.pgm,0,0,0,0,0,,,0,0,0,70.30883897,1.344
S01_2035.pgm,0,0,0,0,0,,,0,0,0,67.70823386,0.908
S01_2036.pgm,99.89482117,32.77292633,1.051939633,0.384778186,0.274787849,,1,0,0,0,155.370295,0.153
S01_2037.pgm,0,0,0,0,0,,,0,0,0,42.84094463,1.161
S01_2038.pgm,0,0,0,0,0,,,0,0,0,52.31425644,1.088
S01_2039.pgm,99.99615479,39.75891495,1.051939633,0.376411037,0.244597032,0,1,0,0,0,123.6753653,1.001
S01_2056.pgm,0,0,0,0,0,,,0,0,0,170.8102363,0.405
S01_2061.pgm,99.82771301,45.94065094,0.687767102,0.35732724,0.253164396,,0,0,0,0,315.1973549,3
S01_2062.pgm,99.15879822,40.62479019,0.748890572,0.323249789,0.238627981,1,1,0,0,0,402.3439153,3
S01_2063.pgm,99.6673584,42.75543213,0.642052921,0.308120352,0.238324348,,1,0,0,0,232.7309342,0.494
S01_2064.pgm,99.5483551,40.5414238,0.791073402,0.335883003,0.233625735,1,0,0,0,0,34.08062702,0.142
S01_2065.pgm,99.66471863,39.9298172,0.791073402,0.353736055,0.251546964,0,0,0,0,0,118.2697601,0.206
S01_2066.pgm,0,0,0,0,0,,,0,0,0,33.51275662,1.557
S01_2067.pgm,99.85731506,38.61162186,0.834412033,0.343792548,0.25740303,1,0,0,0,0,34.79822456,3
S01_2068.pgm,99.89822388,41.11608505,0.776884013,0.332609606,0.24655985,1,1,0,0,0,26.35368441,1.013
S01_2069.pgm,99.96029663,41.51291656,0.72821644,0.333229793,0.238437756,,0,0,0,0,60.93348768,0.595
S01_2070.pgm,99.9100647,45.25240707,0.783946605,0.320638667,0.237666193,1,1,0,0,0,126.2591484,3
S01_2071.pgm,99.91342926,35.65681458,0.940029656,0.358366162,0.261298751,1,0,0,0,0,911.706474,0.127
S01_2080.pgm,99.97882843,36.65551376,0.987220609,0.339631775,0.245936802,,0,0,0,0,521.204447,0.105
S01_2081.pgm,99.98662567,33.88616562,1.10182709,0.359055199,0.258496551,,0,0,0,0,100.1599442,3
S01_2083.pgm,99.97959137,31.31030464,1.068440293,0.348089385,0.264810138,,0,0,0,0,175.0997267,0.377
S01_2086.pgm,99.97894287,39.72390747,0.748890572,0.323425333,0.243730557,,1,0,0,0,176.7034188,1.02
S01_2088.pgm,99.98113251,39.18310165,0.791073402,0.327400562,0.240691293,,0,0,0,0,189.8639773,0.52
S01_2090.pgm,99.99965668,32.50252151,0.893994514,0.33032451,0.260054847,,0,0,0,0,66.84860059,0.37
S01_2095.pgm,99.99023438,30.39460754,0.849114955,0.320841938,0.246910112,,,0,0,0,158.0183618,0.053
S01_2096.pgm,99.95076752,29.30547333,0.849114955,0.319854774,0.235692134,1,,0,0,0,120.6434798,0.075
S01_2097.pgm,99.96263123,30.01748848,0.805391201,0.342067109,0.248317882,0,,0,0,0,242.7654415,3
S01_2098.pgm,99.95928192,30.64422607,0.805391201,0.348392402,0.27545488,1,1,0,0,0,216.180155,0.13
S01_2099.pgm,0,0,0,0,0,,,0,0,0,49.44339864,1.383
S01_2100.pgm,0,0,0,0,0,,,0,0,0,51.67922662,1.699
S01_2101.pgm,0,0,0,0,0,,,0,0,0,29.94602415,0.967
S01_2102.pgm,99.99714661,38.0918541,0.909211189,0.372342185,0.252496676,,0,0,0,0,886.8356525,0.352
S01_2103.pgm,0,0,0,0,0,,,0,0,0,29.05917188,1.144
S01_2104.pgm,0,0,0,0,0,,,0,0,0,32.38055579,0.861
S01_2107.pgm,0,0,0,0,0,,,0,0,0,89.82554823,0.284
S01_2110.pgm,0,0,0,0,0,,,0,0,0,133.7170068,0.233
S01_2119.pgm,99.91799164,39.76491547,1.076722725,0.364082901,0.264420621,0,0,0,0,0,52.24342232,0.233
S01_2124.pgm,0,0,0,0,0,,,0,0,0,40.12483459,0.448
S01_213.pgm,99.91453552,24.78237534,0.805391201,0.316804118,0.222750377,,,0,0,0,297.7984867,3
S01_2134.pgm,99.96033478,36.92828369,0.955631563,0.337232301,0.238271734,1,1,0,0,0,266.5773518,0.12
S01_2137.pgm,99.97898102,30.82839012,1.035567139,0.360064031,0.252691797,,1,0,0,0,150.7266388,0.454
S01_2138.pgm,99.95616913,28.96803856,1.15287024,0.348774657,0.253807717,1,1,0,0,0,348.4831811,3
S01_214.pgm,99.90524292,27.67178726,0.72141067,0.303575804,0.220615556,1,,0,0,0,102.4860037,0.609
S01_2141.pgm,99.98030853,36.88781357,0.805391201,0.309866005,0.220574221,1,0,0,0,0,278.3875266,0.317
S01_2147.pgm,99.97498322,34.76158905,0.748890572,0.325092686,0.243515198,,,0,0,0,208.7914208,3
