,Face1,Face2,MatchScore
0,S10_2.pgm,S19_2.pgm,1.203
0,S10_2.pgm,S20_2.pgm,1.27
0,S10_2.pgm,S21_2.pgm,1.922
0,S10_2.pgm,S22_2.pgm,2.289
0,S10_2.pgm,S23_2.pgm,1.258
0,S10_2.pgm,S24_2.pgm,1.341
0,S10_2.pgm,S25_2.pgm,1.491
0,S10_2.pgm,S26_2.pgm,100
0,S10_2.pgm,S27_2.pgm,100
0,S10_2.pgm,S28_2.pgm,1.596
0,S10_2.pgm,S29_2.pgm,2.009
0,S10_2.pgm,S30_2.pgm,100
0,S11_2.pgm,S12_2.pgm,1.588
0,S11_2.pgm,S13_2.pgm,1.685
0,S11_2.pgm,S14_2.pgm,100
0,S11_2.pgm,S15_2.pgm,100
0,S11_2.pgm,S16_2.pgm,0.784
0,S11_2.pgm,S17_2.pgm,100
0,S11_2.pgm,S18_2.pgm,1.635
0,S11_2.pgm,S19_2.pgm,1.64
0,S11_2.pgm,S20_2.pgm,1.465
0,S11_2.pgm,S21_2.pgm,1.668
0,S11_2.pgm,S22_2.pgm,1.909
0,S11_2.pgm,S23_2.pgm,1.026
0,S11_2.pgm,S24_2.pgm,1.726
0,S11_2.pgm,S25_2.pgm,0.426
0,S11_2.pgm,S26_2.pgm,100
0,S11_2.pgm,S27_2.pgm,100
0,S11_2.pgm,S28_2.pgm,1.665
0,S11_2.pgm,S29_2.pgm,1.937
0,S11_2.pgm,S30_2.pgm,100
0,S12_2.pgm,S13_2.pgm,1.363
0,S12_2.pgm,S14_2.pgm,100
0,S12_2.pgm,S15_2.pgm,100
0,S12_2.pgm,S16_2.pgm,1.588
0,S12_2.pgm,S17_2.pgm,100
0,S12_2.pgm,S18_2.pgm,0.747
0,S12_2.pgm,S19_2.pgm,1.416
0,S12_2.pgm,S20_2.pgm,2.313
0,S12_2.pgm,S21_2.pgm,0.728
0,S12_2.pgm,S22_2.pgm,0.371
0,S12_2.pgm,S23_2.pgm,1.623
0,S12_2.pgm,S24_2.pgm,1.087
0,S12_2.pgm,S25_2.pgm,1.569
0,S12_2.pgm,S26_2.pgm,100
0,S12_2.pgm,S27_2.pgm,100
0,S12_2.pgm,S28_2.pgm,1.552
0,S12_2.pgm,S29_2.pgm,1.211
0,S12_2.pgm,S30_2.pgm,100
0,S13_2.pgm,S14_2.pgm,100
0,S13_2.pgm,S15_2.pgm,100
0,S13_2.pgm,S16_2.pgm,1.451
0,S13_2.pgm,S17_2.pgm,100
0,S13_2.pgm,S18_2.pgm,1.156
0,S13_2.pgm,S19_2.pgm,0.832
0,S13_2.pgm,S20_2.pgm,1.099
0,S13_2.pgm,S21_2.pgm,0.678
0,S13_2.pgm,S22_2.pgm,1.639
0,S13_2.pgm,S23_2.pgm,1
0,S13_2.pgm,S24_2.pgm,0.87
0,S13_2.pgm,S25_2.pgm,1.26
0,S13_2.pgm,S26_2.pgm,100
0,S13_2.pgm,S27_2.pgm,100
0,S13_2.pgm,S28_2.pgm,1.574
0,S13_2.pgm,S29_2.pgm,1.948
0,S13_2.pgm,S30_2.pgm,100
0,S14_2.pgm,S15_2.pgm,100
0,S14_2.pgm,S16_2.pgm,100
0,S14_2.pgm,S17_2.pgm,100
0,S14_2.pgm,S18_2.pgm,100
0,S14_2.pgm,S19_2.pgm,100
0,S14_2.pgm,S20_2.pgm,100
0,S14_2.pgm,S21_2.pgm,100
0,S14_2.pgm,S22_2.pgm,100
0,S14_2.pgm,S23_2.pgm,100
0,S14_2.pgm,S24_2.pgm,100
0,S14_2.pgm,S25_2.pgm,100
0,S14_2.pgm,S26_2.pgm,100
0,S14_2.pgm,S27_2.pgm,100
0,S14_2.pgm,S28_2.pgm,100
0,S14_2.pgm,S29_2.pgm,100
0,S14_2.pgm,S30_2.pgm,100
0,S15_2.pgm,S16_2.pgm,100
0,S15_2.pgm,S17_2.pgm,100
0,S15_2.pgm,S18_2.pgm,100
0,S15_2.pgm,S19_2.pgm,100
0,S15_2.pgm,S20_2.pgm,100
0,S15_2.pgm,S21_2.pgm,100
0,S15_2.pgm,S22_2.pgm,100
0,S15_2.pgm,S23_2.pgm,100
0,S15_2.pgm,S24_2.pgm,100
0,S15_2.pgm,S25_2.pgm,100
0,S15_2.pgm,S26_2.pgm,100
0,S15_2.pgm,S27_2.pgm,100
0,S15_2.pgm,S28_2.pgm,100
0,S15_2.pgm,S29_2.pgm,100
0,S15_2.pgm,S30_2.pgm,100
0,S16_2.pgm,S17_2.pgm,100
0,S16_2.pgm,S18_2.pgm,1.363
0,S16_2.pgm,S19_2.pgm,1.963
0,S16_2.pgm,S20_2.pgm,1.574
0,S16_2.pgm,S21_2.pgm,1.16
0,S16_2.pgm,S22_2.pgm,1.515
0,S16_2.pgm,S23_2.pgm,1.122
0,S16_2.pgm,S24_2.pgm,1.582
0,S16_2.pgm,S25_2.pgm,0.7
0,S16_2.pgm,S26_2.pgm,100
0,S16_2.pgm,S27_2.pgm,100
0,S16_2.pgm,S28_2.pgm,1.466
0,S16_2.pgm,S29_2.pgm,1.643
0,S16_2.pgm,S30_2.pgm,100
0,S17_2.pgm,S18_2.pgm,100
0,S17_2.pgm,S19_2.pgm,100
0,S17_2.pgm,S20_2.pgm,100
0,S17_2.pgm,S21_2.pgm,100
0,S17_2.pgm,S22_2.pgm,100
0,S17_2.pgm,S23_2.pgm,100
0,S17_2.pgm,S24_2.pgm,100
0,S17_2.pgm,S25_2.pgm,100
0,S17_2.pgm,S26_2.pgm,100
0,S17_2.pgm,S27_2.pgm,100
0,S17_2.pgm,S28_2.pgm,100
0,S17_2.pgm,S29_2.pgm,100
0,S17_2.pgm,S30_2.pgm,100
0,S18_2.pgm,S19_2.pgm,1.973
0,S18_2.pgm,S20_2.pgm,1.615
0,S18_2.pgm,S21_2.pgm,0.764
0,S18_2.pgm,S22_2.pgm,0.752
0,S18_2.pgm,S23_2.pgm,1.771
0,S18_2.pgm,S24_2.pgm,1.428
0,S18_2.pgm,S25_2.pgm,1.57
0,S18_2.pgm,S26_2.pgm,100
0,S18_2.pgm,S27_2.pgm,100
0,S18_2.pgm,S28_2.pgm,1.751
0,S18_2.pgm,S29_2.pgm,1.932
0,S18_2.pgm,S30_2.pgm,100
0,S19_2.pgm,S20_2.pgm,1.271
0,S19_2.pgm,S21_2.pgm,1.116
0,S19_2.pgm,S22_2.pgm,2.001
0,S19_2.pgm,S23_2.pgm,0.819
0,S19_2.pgm,S24_2.pgm,0.725
0,S19_2.pgm,S25_2.pgm,1.276
0,S19_2.pgm,S26_2.pgm,100
0,S19_2.pgm,S27_2.pgm,100
0,S19_2.pgm,S28_2.pgm,1.594
0,S19_2.pgm,S29_2.pgm,1.827
0,S19_2.pgm,S30_2.pgm,100
0,S20_2.pgm,S21_2.pgm,1.481
0,S20_2.pgm,S22_2.pgm,2.53
0,S20_2.pgm,S23_2.pgm,1.341
0,S20_2.pgm,S24_2.pgm,1.185
0,S20_2.pgm,S25_2.pgm,1.616
0,S20_2.pgm,S26_2.pgm,100
0,S20_2.pgm,S27_2.pgm,100
0,S20_2.pgm,S28_2.pgm,1.693
0,S20_2.pgm,S29_2.pgm,2.13
0,S20_2.pgm,S30_2.pgm,100
0,S21_2.pgm,S22_2.pgm,0.902
0,S21_2.pgm,S23_2.pgm,1.046
0,S21_2.pgm,S24_2.pgm,0.566
0,S21_2.pgm,S25_2.pgm,1.233
0,S21_2.pgm,S26_2.pgm,100
0,S21_2.pgm,S27_2.pgm,100
0,S21_2.pgm,S28_2.pgm,1.173
0,S21_2.pgm,S29_2.pgm,1.429
0,S21_2.pgm,S30_2.pgm,100
0,S22_2.pgm,S23_2.pgm,2.107
0,S22_2.pgm,S24_2.pgm,1.373
0,S22_2.pgm,S25_2.pgm,1.689
0,S22_2.pgm,S26_2.pgm,100
0,S22_2.pgm,S27_2.pgm,100
0,S22_2.pgm,S28_2.pgm,1.811
0,S22_2.pgm,S29_2.pgm,1.553
0,S22_2.pgm,S30_2.pgm,100
0,S23_2.pgm,S24_2.pgm,1.157
0,S23_2.pgm,S25_2.pgm,0.626
0,S23_2.pgm,S26_2.pgm,100
0,S23_2.pgm,S27_2.pgm,100
0,S23_2.pgm,S28_2.pgm,1.309
0,S23_2.pgm,S29_2.pgm,1.74
0,S23_2.pgm,S30_2.pgm,100
0,S24_2.pgm,S25_2.pgm,1.185
0,S24_2.pgm,S26_2.pgm,100
0,S24_2.pgm,S27_2.pgm,100
0,S24_2.pgm,S28_2.pgm,0.735
0,S24_2.pgm,S29_2.pgm,1.215
0,S24_2.pgm,S30_2.pgm,100
0,S25_2.pgm,S26_2.pgm,100
0,S25_2.pgm,S27_2.pgm,100
0,S25_2.pgm,S28_2.pgm,1.092
0,S25_2.pgm,S29_2.pgm,1.858
0,S25_2.pgm,S30_2.pgm,100
0,S26_2.pgm,S27_2.pgm,100
0,S26_2.pgm,S28_2.pgm,100
0,S26_2.pgm,S29_2.pgm,100
0,S26_2.pgm,S30_2.pgm,100
0,S27_2.pgm,S28_2.pgm,100
0,S27_2.pgm,S29_2.pgm,100
0,S27_2.pgm,S30_2.pgm,100
0,S28_2.pgm,S29_2.pgm,0.668
0,S28_2.pgm,S30_2.pgm,100
0,S29_2.pgm,S30_2.pgm,100
0,S01_3.pgm,S02_3.pgm,1.244
0,S01_3.pgm,S03_3.pgm,0.55
0,S01_3.pgm,S04_3.pgm,1.397
0,S01_3.pgm,S05_3.pgm,1.114
0,S01_3.pgm,S06_3.pgm,1.06
0,S01_3.pgm,S07_3.pgm,1.307
0,S01_3.pgm,S09_3.pgm,1.199
0,S01_3.pgm,S10_3.pgm,1.964
0,S01_3.pgm,S11_3.pgm,0.78
0,S01_3.pgm,S12_3.pgm,0.847
0,S01_3.pgm,S13_3.pgm,1.05
0,S01_3.pgm,S14_3.pgm,0.659
0,S01_3.pgm,S15_3.pgm,100
0,S01_3.pgm,S16_3.pgm,1.374
0,S01_3.pgm,S17_3.pgm,100
0,S01_3.pgm,S18_3.pgm,1.117
0,S01_3.pgm,S19_3.pgm,1.327
0,S01_3.pgm,S20_3.pgm,1.339
0,S01_3.pgm,S21_3.pgm,0.572
0,S01_3.pgm,S22_3.pgm,1.124
0,S01_3.pgm,S23_3.pgm,0.748
0,S01_3.pgm,S24_3.pgm,0.478
0,S01_3.pgm,S25_3.pgm,1.02
0,S01_3.pgm,S26_3.pgm,0.608
0,S01_3.pgm,S27_3.pgm,0.742
0,S01_3.pgm,S28_3.pgm,0.716
0,S01_3.pgm,S29_3.pgm,100
0,S01_3.pgm,S30_3.pgm,100
0,S02_3.pgm,S03_3.pgm,1.487
0,S02_3.pgm,S04_3.pgm,2
0,S02_3.pgm,S05_3.pgm,1.082
0,S02_3.pgm,S06_3.pgm,1.488
0,S02_3.pgm,S07_3.pgm,1.545
0,S02_3.pgm,S09_3.pgm,2.474
0,S02_3.pgm,S10_3.pgm,1.817
0,S02_3.pgm,S11_3.pgm,1.603
0,S02_3.pgm,S12_3.pgm,2.126
0,S02_3.pgm,S13_3.pgm,0.869
0,S02_3.pgm,S14_3.pgm,0.943
0,S02_3.pgm,S15_3.pgm,100
0,S02_3.pgm,S16_3.pgm,1.847
0,S02_3.pgm,S17_3.pgm,100
0,S02_3.pgm,S18_3.pgm,1.911
0,S02_3.pgm,S19_3.pgm,1.536
0,S02_3.pgm,S20_3.pgm,0.586
0,S02_3.pgm,S21_3.pgm,1.631
0,S02_3.pgm,S22_3.pgm,2.238
0,S02_3.pgm,S23_3.pgm,1.066
0,S02_3.pgm,S24_3.pgm,1.606
0,S02_3.pgm,S25_3.pgm,1.468
0,S02_3.pgm,S26_3.pgm,1.723
0,S02_3.pgm,S27_3.pgm,1.531
0,S02_3.pgm,S28_3.pgm,1.286
0,S02_3.pgm,S29_3.pgm,100
0,S02_3.pgm,S30_3.pgm,100
0,S03_3.pgm,S04_3.pgm,1.958
0,S03_3.pgm,S05_3.pgm,1.294
0,S03_3.pgm,S06_3.pgm,1.477
0,S03_3.pgm,S07_3.pgm,1.462
0,S03_3.pgm,S09_3.pgm,1.355
0,S03_3.pgm,S10_3.pgm,1.448
0,S03_3.pgm,S11_3.pgm,1.211
0,S03_3.pgm,S12_3.pgm,1.021
0,S03_3.pgm,S13_3.pgm,1.385
0,S03_3.pgm,S14_3.pgm,0.898
0,S03_3.pgm,S15_3.pgm,100
0,S03_3.pgm,S16_3.pgm,1.784
0,S03_3.pgm,S17_3.pgm,100
0,S03_3.pgm,S18_3.pgm,1.52
0,S03_3.pgm,S19_3.pgm,1.303
0,S03_3.pgm,S20_3.pgm,1.358
0,S03_3.pgm,S21_3.pgm,0.924
0,S03_3.pgm,S22_3.pgm,1.253
0,S03_3.pgm,S23_3.pgm,1.209
0,S03_3.pgm,S24_3.pgm,0.477
0,S03_3.pgm,S25_3.pgm,1.028
0,S03_3.pgm,S26_3.pgm,0.954
0,S03_3.pgm,S27_3.pgm,0.908
0,S03_3.pgm,S28_3.pgm,0.389
0,S03_3.pgm,S29_3.pgm,100
0,S03_3.pgm,S30_3.pgm,100
0,S04_3.pgm,S05_3.pgm,1.216
0,S04_3.pgm,S06_3.pgm,1.041
0,S04_3.pgm,S07_3.pgm,1.877
0,S04_3.pgm,S09_3.pgm,1.182
0,S04_3.pgm,S10_3.pgm,2.212
0,S04_3.pgm,S11_3.pgm,1.656
0,S04_3.pgm,S12_3.pgm,0.868
0,S04_3.pgm,S13_3.pgm,1.625
0,S04_3.pgm,S14_3.pgm,1.682
0,S04_3.pgm,S15_3.pgm,100
0,S04_3.pgm,S16_3.pgm,0.933
0,S04_3.pgm,S17_3.pgm,100
0,S04_3.pgm,S18_3.pgm,1.666
0,S04_3.pgm,S19_3.pgm,1.793
0,S04_3.pgm,S20_3.pgm,1.961
0,S04_3.pgm,S21_3.pgm,1.27
0,S04_3.pgm,S22_3.pgm,1.267
0,S04_3.pgm,S23_3.pgm,1.1
0,S04_3.pgm,S24_3.pgm,1.918
0,S04_3.pgm,S25_3.pgm,1.992
0,S04_3.pgm,S26_3.pgm,0.757
0,S04_3.pgm,S27_3.pgm,1.581
0,S04_3.pgm,S28_3.pgm,2.16
0,S04_3.pgm,S29_3.pgm,100
0,S04_3.pgm,S30_3.pgm,100
0,S05_3.pgm,S06_3.pgm,0.342
0,S05_3.pgm,S07_3.pgm,1.098
0,S05_3.pgm,S09_3.pgm,2.02
0,S05_3.pgm,S10_3.pgm,1.173
0,S05_3.pgm,S11_3.pgm,1.658
0,S05_3.pgm,S12_3.pgm,1.633
0,S05_3.pgm,S13_3.pgm,0.69
0,S05_3.pgm,S14_3.pgm,0.518
0,S05_3.pgm,S15_3.pgm,100
0,S05_3.pgm,S16_3.pgm,1.158
0,S05_3.pgm,S17_3.pgm,100
0,S05_3.pgm,S18_3.pgm,1.953
0,S05_3.pgm,S19_3.pgm,0.705
0,S05_3.pgm,S20_3.pgm,1.201
0,S05_3.pgm,S21_3.pgm,1.072
0,S05_3.pgm,S22_3.pgm,2.075
0,S05_3.pgm,S23_3.pgm,0.705
0,S05_3.pgm,S24_3.pgm,1.145
0,S05_3.pgm,S25_3.pgm,1.663
0,S05_3.pgm,S26_3.pgm,1.319
0,S05_3.pgm,S27_3.pgm,1.372
0,S05_3.pgm,S28_3.pgm,1.051
0,S05_3.pgm,S29_3.pgm,100
0,S05_3.pgm,S30_3.pgm,100
0,S06_3.pgm,S07_3.pgm,1.15
0,S06_3.pgm,S09_3.pgm,1.541
0,S06_3.pgm,S10_3.pgm,1.409
0,S06_3.pgm,S11_3.pgm,1.492
0,S06_3.pgm,S12_3.pgm,1.442
0,S06_3.pgm,S13_3.pgm,0.702
0,S06_3.pgm,S14_3.pgm,0.992
0,S06_3.pgm,S15_3.pgm,100
0,S06_3.pgm,S16_3.pgm,0.911
0,S06_3.pgm,S17_3.pgm,100
0,S06_3.pgm,S18_3.pgm,1.528
0,S06_3.pgm,S19_3.pgm,1.018
0,S06_3.pgm,S20_3.pgm,1.671
0,S06_3.pgm,S21_3.pgm,0.751
0,S06_3.pgm,S22_3.pgm,1.638
0,S06_3.pgm,S23_3.pgm,0.789
0,S06_3.pgm,S24_3.pgm,1.067
0,S06_3.pgm,S25_3.pgm,1.567
0,S06_3.pgm,S26_3.pgm,1.218
0,S06_3.pgm,S27_3.pgm,1.122
0,S06_3.pgm,S28_3.pgm,1.377
0,S06_3.pgm,S29_3.pgm,100
0,S06_3.pgm,S30_3.pgm,100
0,S07_3.pgm,S09_3.pgm,1.845
0,S07_3.pgm,S10_3.pgm,0.949
0,S07_3.pgm,S11_3.pgm,1.425
0,S07_3.pgm,S12_3.pgm,1.729
0,S07_3.pgm,S13_3.pgm,0.741
0,S07_3.pgm,S14_3.pgm,0.887
0,S07_3.pgm,S15_3.pgm,100
0,S07_3.pgm,S16_3.pgm,1.814
0,S07_3.pgm,S17_3.pgm,100
0,S07_3.pgm,S18_3.pgm,1.829
0,S07_3.pgm,S19_3.pgm,0.667
0,S07_3.pgm,S20_3.pgm,1.105
0,S07_3.pgm,S21_3.pgm,1.289
0,S07_3.pgm,S22_3.pgm,2.014
0,S07_3.pgm,S23_3.pgm,1.438
0,S07_3.pgm,S24_3.pgm,1.141
0,S07_3.pgm,S25_3.pgm,1.829
0,S07_3.pgm,S26_3.pgm,1.55
0,S07_3.pgm,S27_3.pgm,1.432
0,S07_3.pgm,S28_3.pgm,1.518
0,S07_3.pgm,S29_3.pgm,100
0,S07_3.pgm,S30_3.pgm,100
0,S09_3.pgm,S10_3.pgm,2.04
0,S09_3.pgm,S11_3.pgm,1.758
0,S09_3.pgm,S12_3.pgm,0.513
0,S09_3.pgm,S13_3.pgm,1.683
0,S09_3.pgm,S14_3.pgm,2.064
0,S09_3.pgm,S15_3.pgm,100
0,S09_3.pgm,S16_3.pgm,1.745
0,S09_3.pgm,S17_3.pgm,100
0,S09_3.pgm,S18_3.pgm,0.897
0,S09_3.pgm,S19_3.pgm,1.827
0,S09_3.pgm,S20_3.pgm,2.376
0,S09_3.pgm,S21_3.pgm,0.722
0,S09_3.pgm,S22_3.pgm,0.148
0,S09_3.pgm,S23_3.pgm,2.029
0,S09_3.pgm,S24_3.pgm,1.191
0,S09_3.pgm,S25_3.pgm,1.803
0,S09_3.pgm,S26_3.pgm,0.648
0,S09_3.pgm,S27_3.pgm,0.933
0,S09_3.pgm,S28_3.pgm,1.929
0,S09_3.pgm,S29_3.pgm,100
0,S09_3.pgm,S30_3.pgm,100
0,S10_3.pgm,S11_3.pgm,1.855
0,S10_3.pgm,S12_3.pgm,1.985
0,S10_3.pgm,S13_3.pgm,1.56
0,S10_3.pgm,S14_3.pgm,1.274
0,S10_3.pgm,S15_3.pgm,100
0,S10_3.pgm,S16_3.pgm,1.645
0,S10_3.pgm,S17_3.pgm,100
0,S10_3.pgm,S18_3.pgm,2.322
0,S10_3.pgm,S19_3.pgm,1.142
0,S10_3.pgm,S20_3.pgm,1.439
0,S10_3.pgm,S21_3.pgm,1.802
0,S10_3.pgm,S22_3.pgm,2.298
0,S10_3.pgm,S23_3.pgm,1.541
0,S10_3.pgm,S24_3.pgm,1.438
0,S10_3.pgm,S25_3.pgm,1.742
0,S10_3.pgm,S26_3.pgm,1.859
0,S10_3.pgm,S27_3.pgm,1.838
0,S10_3.pgm,S28_3.pgm,1.413
0,S10_3.pgm,S29_3.pgm,100
0,S10_3.pgm,S30_3.pgm,100
0,S11_3.pgm,S12_3.pgm,1.566
0,S11_3.pgm,S13_3.pgm,1.469
0,S11_3.pgm,S14_3.pgm,1.317
0,S11_3.pgm,S15_3.pgm,100
0,S11_3.pgm,S16_3.pgm,0.805
0,S11_3.pgm,S17_3.pgm,100
0,S11_3.pgm,S18_3.pgm,1.459
0,S11_3.pgm,S19_3.pgm,1.555
0,S11_3.pgm,S20_3.pgm,1.513
0,S11_3.pgm,S21_3.pgm,1.538
0,S11_3.pgm,S22_3.pgm,1.796
0,S11_3.pgm,S23_3.pgm,0.867
0,S11_3.pgm,S24_3.pgm,0.806
0,S11_3.pgm,S25_3.pgm,0.501
0,S11_3.pgm,S26_3.pgm,1.359
0,S11_3.pgm,S27_3.pgm,1.707
0,S11_3.pgm,S28_3.pgm,1.348
0,S11_3.pgm,S29_3.pgm,100
0,S11_3.pgm,S30_3.pgm,100
0,S12_3.pgm,S13_3.pgm,1.649
0,S12_3.pgm,S14_3.pgm,1.449
0,S12_3.pgm,S15_3.pgm,100
0,S12_3.pgm,S16_3.pgm,1.562
0,S12_3.pgm,S17_3.pgm,100
0,S12_3.pgm,S18_3.pgm,0.756
0,S12_3.pgm,S19_3.pgm,1.677
0,S12_3.pgm,S20_3.pgm,1.948
0,S12_3.pgm,S21_3.pgm,0.755
0,S12_3.pgm,S22_3.pgm,0.41
0,S12_3.pgm,S23_3.pgm,1.474
0,S12_3.pgm,S24_3.pgm,1.108
0,S12_3.pgm,S25_3.pgm,1.784
0,S12_3.pgm,S26_3.pgm,0.184
0,S12_3.pgm,S27_3.pgm,0.686
0,S12_3.pgm,S28_3.pgm,1.538
0,S12_3.pgm,S29_3.pgm,100
0,S12_3.pgm,S30_3.pgm,100
0,S13_3.pgm,S14_3.pgm,0.926
0,S13_3.pgm,S15_3.pgm,100
0,S13_3.pgm,S16_3.pgm,1.538
0,S13_3.pgm,S17_3.pgm,100
0,S13_3.pgm,S18_3.pgm,1.341
0,S13_3.pgm,S19_3.pgm,0.745
0,S13_3.pgm,S20_3.pgm,1.067
0,S13_3.pgm,S21_3.pgm,0.781
0,S13_3.pgm,S22_3.pgm,1.701
0,S13_3.pgm,S23_3.pgm,1.179
0,S13_3.pgm,S24_3.pgm,0.961
0,S13_3.pgm,S25_3.pgm,1.374
0,S13_3.pgm,S26_3.pgm,1.244
0,S13_3.pgm,S27_3.pgm,0.985
0,S13_3.pgm,S28_3.pgm,1.296
0,S13_3.pgm,S29_3.pgm,100
0,S13_3.pgm,S30_3.pgm,100
0,S14_3.pgm,S15_3.pgm,100
0,S14_3.pgm,S16_3.pgm,1.734
0,S14_3.pgm,S17_3.pgm,100
0,S14_3.pgm,S18_3.pgm,1.867
0,S14_3.pgm,S19_3.pgm,0.669
0,S14_3.pgm,S20_3.pgm,1.087
0,S14_3.pgm,S21_3.pgm,1.035
0,S14_3.pgm,S22_3.pgm,2.059
0,S14_3.pgm,S23_3.pgm,0.697
0,S14_3.pgm,S24_3.pgm,0.839
0,S14_3.pgm,S25_3.pgm,1.387
0,S14_3.pgm,S26_3.pgm,1.111
0,S14_3.pgm,S27_3.pgm,1.058
0,S14_3.pgm,S28_3.pgm,0.63
0,S14_3.pgm,S29_3.pgm,100
0,S14_3.pgm,S30_3.pgm,100
0,S15_3.pgm,S16_3.pgm,100
0,S15_3.pgm,S17_3.pgm,100
0,S15_3.pgm,S18_3.pgm,100
0,S15_3.pgm,S19_3.pgm,100
0,S15_3.pgm,S20_3.pgm,100
0,S15_3.pgm,S21_3.pgm,100
0,S15_3.pgm,S22_3.pgm,100
0,S15_3.pgm,S23_3.pgm,100
0,S15_3.pgm,S24_3.pgm,100
0,S15_3.pgm,S25_3.pgm,100
0,S15_3.pgm,S26_3.pgm,100
0,S15_3.pgm,S27_3.pgm,100
0,S15_3.pgm,S28_3.pgm,100
0,S15_3.pgm,S29_3.pgm,100
0,S15_3.pgm,S30_3.pgm,100
0,S16_3.pgm,S17_3.pgm,100
0,S16_3.pgm,S18_3.pgm,1.664
0,S16_3.pgm,S19_3.pgm,2.059
0,S16_3.pgm,S20_3.pgm,1.603
0,S16_3.pgm,S21_3.pgm,1.732
0,S16_3.pgm,S22_3.pgm,1.92
0,S16_3.pgm,S23_3.pgm,0.738
0,S16_3.pgm,S24_3.pgm,1.344
0,S16_3.pgm,S25_3.pgm,1.16
0,S16_3.pgm,S26_3.pgm,1.45
0,S16_3.pgm,S27_3.pgm,1.996
0,S16_3.pgm,S28_3.pgm,1.703
0,S16_3.pgm,S29_3.pgm,100
0,S16_3.pgm,S30_3.pgm,100
0,S17_3.pgm,S18_3.pgm,100
0,S17_3.pgm,S19_3.pgm,100
0,S17_3.pgm,S20_3.pgm,100
0,S17_3.pgm,S21_3.pgm,100
0,S17_3.pgm,S22_3.pgm,100
0,S17_3.pgm,S23_3.pgm,100
0,S17_3.pgm,S24_3.pgm,100
0,S17_3.pgm,S25_3.pgm,100
0,S17_3.pgm,S26_3.pgm,100
0,S17_3.pgm,S27_3.pgm,100
0,S17_3.pgm,S28_3.pgm,100
0,S17_3.pgm,S29_3.pgm,100
0,S17_3.pgm,S30_3.pgm,100
0,S18_3.pgm,S19_3.pgm,2.002
0,S18_3.pgm,S20_3.pgm,1.68
0,S18_3.pgm,S21_3.pgm,0.778
0,S18_3.pgm,S22_3.pgm,0.662
0,S18_3.pgm,S23_3.pgm,1.905
0,S18_3.pgm,S24_3.pgm,1.164
0,S18_3.pgm,S25_3.pgm,1.534
0,S18_3.pgm,S26_3.pgm,0.752
0,S18_3.pgm,S27_3.pgm,0.608
0,S18_3.pgm,S28_3.pgm,1.848
0,S18_3.pgm,S29_3.pgm,100
0,S18_3.pgm,S30_3.pgm,100
0,S19_3.pgm,S20_3.pgm,1.629
0,S19_3.pgm,S21_3.pgm,1.09
0,S19_3.pgm,S22_3.pgm,1.985
0,S19_3.pgm,S23_3.pgm,1.375
0,S19_3.pgm,S24_3.pgm,1.055
0,S19_3.pgm,S25_3.pgm,1.548
0,S19_3.pgm,S26_3.pgm,1.382
0,S19_3.pgm,S27_3.pgm,1.205
0,S19_3.pgm,S28_3.pgm,1.225
0,S19_3.pgm,S29_3.pgm,100
0,S19_3.pgm,S30_3.pgm,100
0,S20_3.pgm,S21_3.pgm,1.681
0,S20_3.pgm,S22_3.pgm,2.212
0,S20_3.pgm,S23_3.pgm,1.425
0,S20_3.pgm,S24_3.pgm,1.498
0,S20_3.pgm,S25_3.pgm,1.827
0,S20_3.pgm,S26_3.pgm,1.638
0,S20_3.pgm,S27_3.pgm,1.574
0,S20_3.pgm,S28_3.pgm,1.328
0,S20_3.pgm,S29_3.pgm,100
0,S20_3.pgm,S30_3.pgm,100
0,S21_3.pgm,S22_3.pgm,0.72
0,S21_3.pgm,S23_3.pgm,1.281
0,S21_3.pgm,S24_3.pgm,0.825
0,S21_3.pgm,S25_3.pgm,1.533
0,S21_3.pgm,S26_3.pgm,0.517
0,S21_3.pgm,S27_3.pgm,0.328
0,S21_3.pgm,S28_3.pgm,1.115
0,S21_3.pgm,S29_3.pgm,100
0,S21_3.pgm,S30_3.pgm,100
0,S22_3.pgm,S23_3.pgm,2.084
0,S22_3.pgm,S24_3.pgm,1.28
0,S22_3.pgm,S25_3.pgm,1.797
0,S22_3.pgm,S26_3.pgm,0.605
0,S22_3.pgm,S27_3.pgm,0.827
0,S22_3.pgm,S28_3.pgm,1.869
0,S22_3.pgm,S29_3.pgm,100
0,S22_3.pgm,S30_3.pgm,100
0,S23_3.pgm,S24_3.pgm,1.105
0,S23_3.pgm,S25_3.pgm,1.05
0,S23_3.pgm,S26_3.pgm,1.069
0,S23_3.pgm,S27_3.pgm,1.48
0,S23_3.pgm,S28_3.pgm,1.005
0,S23_3.pgm,S29_3.pgm,100
0,S23_3.pgm,S30_3.pgm,100
0,S24_3.pgm,S25_3.pgm,0.836
0,S24_3.pgm,S26_3.pgm,0.961
0,S24_3.pgm,S27_3.pgm,0.846
0,S24_3.pgm,S28_3.pgm,0.783
0,S24_3.pgm,S29_3.pgm,100
0,S24_3.pgm,S30_3.pgm,100
0,S25_3.pgm,S26_3.pgm,1.48
0,S25_3.pgm,S27_3.pgm,1.566
0,S25_3.pgm,S28_3.pgm,0.962
0,S25_3.pgm,S29_3.pgm,100
0,S25_3.pgm,S30_3.pgm,100
0,S26_3.pgm,S27_3.pgm,0.501
